item_id,manage_number
2848172,AI009981
2853150,AI010024
2855532,AI010048
2856899,AI010068
2857034,AI010075
2857035,AI010076
2857342,AI010085
2860414,AI010135
2862792,AI010143
2864409,AI010175
2864410,AI010176
2864612,AI010181
2864906,AI010183
2865666,AI010193
2866477,AI010211
2867071,AI010213
2869619,AI010254
2877167,AI010324
2877168,AI010325
2877175,AI010328
2877800,AI010366
2878762,AI010377
2878763,AI010378
2879260,AI010395
2879528,AI010397
2883082,AI010421
2883083,AI010422
2885426,AI010451
2885427,AI010452
2888268,AI010473
2888269,AI010474
2888270,AI010475
2889736,AI010504
1797769,AW000191
2867113,AW007684
2876294,AW007731
2876295,AW007732
2876296,AW007733
2876297,AW007734
2878518,AW007781
2878519,AW007782
2878520,AW007783
2882998,AW007789
2882999,AW007790
2883003,AW007794
2887707,AW007807
2837471,AX005936
2838409,AX005974
2839651,AX005986
2843809,AX006002
2846349,AX006009
2854656,AX006030
2855570,AX006043
2862175,AX006052
2862176,AX006053
2863526,AX006056
2165587,AY001793
2840407,AY005417
2853106,AY005533
2853107,AY005534
2853108,AY005535
2853109,AY005536
2853110,AY005537
2871270,AY005650
2871271,AY005651
2871272,AY005652
2871273,AY005653
2871276,AY005656
2874863,AY005680
2874864,AY005681
2875461,AY005692
1845846,BH000176
2858621,BI005139
2858623,BI005141
2860398,BI005165
2870484,BI005187
2874926,BI005227
2879785,BI005241
2741833,BJ007361
2741845,BJ007365
2742083,BJ007366
2755426,BJ007523
2792723,BJ007837
2850328,BJ008347
2851642,BJ008376
2851643,BJ008377
2854895,BJ008406
2866096,BJ008465
2866179,BJ008467
2866671,BJ008472
2866993,BJ008475
2871325,BJ008518
2871326,BJ008519
2872393,BJ008523
2874877,BJ008529
2875512,BJ008535
2875513,BJ008536
2875514,BJ008537
2875515,BJ008538
2876353,BJ008560
2880620,BJ008575
2881326,BJ008593
2881820,BJ008598
2881821,BJ008599
2883152,BJ008614
2883162,BJ008617
2883250,BJ008618
2883251,BJ008619
2890192,BJ008654
2853008,BU006778
2853072,BU006786
2859561,BU006810
2859562,BU006811
2862153,BU006830
2864928,BU006835
2871083,BU006882
2871084,BU006883
2871085,BU006884
2871644,BU006887
2874372,BU006934
2879344,BU006960
2879426,BU006967
2879427,BU006968
2879428,BU006969
2880383,BU006989
2880384,BU006990
2880385,BU006991
2883808,BU007063
2883818,BU007064
2887554,BU007091
2888945,BU007107
2891206,BU007109
2744491,BV006668
2839010,BV007436
2839068,BV007437
2839335,BV007450
2841161,BV007477
2843562,BV007479
2849659,BV007521
2861815,BV007598
2861830,BV007599
2864782,BV007607
2864784,BV007609
2864785,BV007610
2864786,BV007611
2875095,BV007674
2881065,BV007687
2881066,BV007688
2881067,BV007689
2881068,BV007690
2881214,BV007700
2881215,BV007701
2882942,BV007727
2886143,BV007741
2886396,BV007749
2842364,BW007785
2843446,BW007806
2843447,BW007807
2844987,BW007823
2845190,BW007834
2845225,BW007837
2846534,BW007858
2847348,BW007867
2848722,BW007876
2859718,BW007909
2859917,BW007913
2860160,BW007925
2860161,BW007926
2860494,BW007933
2860517,BW007934
2860743,BW007939
2860837,BW007940
2862349,BW007958
2866261,BW007997
2868239,BW008023
2868458,BW008030
2869380,BW008044
2873634,BW008064
2877297,BW008094
2877298,BW008095
2877375,BW008096
2877376,BW008097
2877942,BW008106
2881204,BW008120
2881205,BW008121
2881206,BW008122
2881207,BW008123
2881287,BW008126
2883703,BW008140
2885105,BW008158
2885106,BW008159
2885108,BW008160
2885109,BW008161
2885110,BW008162
2885115,BW008164
2845784,BY006702
2846815,BY006705
2848935,BY006743
2849755,BY006750
2857497,BY006803
2857498,BY006804
2861300,BY006825
2861935,BY006831
2871401,BY006913
2871404,BY006916
2871405,BY006917
2872511,BY006927
2872513,BY006929
2875853,BY006931
2878394,BY006948
2878395,BY006949
2878568,BY006961
2878573,BY006966
2878574,BY006967
2880326,BY006977
2883182,BY006984
2155316,BZ001254
2747633,BZ006177
2855844,BZ006877
2856581,BZ006879
2857142,BZ006881
2857227,BZ006882
2857228,BZ006883
2857942,BZ006888
2859338,BZ006915
2863785,BZ006926
2867957,BZ006940
2869706,BZ006954
2870192,BZ006961
2870311,BZ006962
2871028,BZ006970
2873638,BZ006982
2873639,BZ006983
2873762,BZ006988
2880215,BZ007024
2882605,BZ007028
2883284,BZ007039
1725322,CI022665
1836747,CI023735
1783571,CR014713
1785409,CR014742
1822204,CR015073
2842897,CR022881
2842972,CR022889
2843050,CR022892
2866228,CR023017
2867194,CR023021
2875918,CR023030
2875919,CR023031
2875921,CR023033
2876863,CR023037
2878076,CR023060
2878213,CR023068
2880596,CR023077
2881463,CR023082
2881464,CR023083
2881472,CR023091
2883630,CR023118
2883631,CR023119
2883633,CR023121
2883635,CR023123
2883637,CR023125
2883638,CR023126
2883639,CR023127
2883640,CR023128
2883641,CR023129
2883649,CR023133
2883650,CR023134
2883651,CR023135
2883652,CR023136
2883653,CR023137
2883654,CR023138
2883655,CR023139
2883656,CR023140
2883657,CR023141
2883658,CR023142
2883659,CR023143
2883660,CR023144
2883661,CR023145
2883662,CR023146
2883664,CR023148
2883695,CR023149
2885530,CR023159
1732293,CS007747
1690625,DB012513
2732500,DB016240
2747803,DB016305
2855925,DB016570
2855928,DB016573
2855929,DB016574
2855934,DB016579
2870021,DB016594
2871584,DB016599
2878066,DB016611
2880982,DB016615
2881481,DB016617
2882314,DB016619
2882315,DB016620
1789918,DD012269
1848984,DD012701
2838393,DD020184
2847238,DD020236
2867378,DD020288
2870333,DD020296
2872652,DD020306
2876952,DD020331
2876954,DD020333
2879894,DD020344
2880545,DD020352
2889603,DD020395
2890899,DD020407
1772199,DE012369
1818267,DE012847
2845080,DE017227
1793611,DJ007333
2844380,DJ013641
2848848,DJ013680
2848850,DJ013682
2848874,DJ013685
2849210,DJ013703
2851469,DJ013707
2851543,DJ013714
2852147,DJ013738
2852148,DJ013739
2854963,DJ013762
2855490,DJ013763
2863016,DJ013822
2863018,DJ013824
2863019,DJ013825
2866057,DJ013869
2866058,DJ013870
2875728,DJ013890
2879062,DJ013902
2883580,DJ013927
2885283,DJ013941
2746000,DP004748
2758824,DP004851
2770686,DP004954
2849690,DP005553
2850513,DP005554
2850514,DP005555
2856862,DP005590
2857286,DP005600
2857288,DP005602
