item_id,manage_number
2854214,A0075807
2854215,A0075808
2854288,A0075863
2854310,XH006520
2854311,XH006521
2854317,DD020265
2854319,DD020267
2854336,FU026936
2854404,FU026948
2854451,FU026957
2854452,FU026958
2854495,A0075912
2854533,XT002974
2854577,A0075942
2854639,A0075953
2854665,WU005035
2854751,BY006781
2854767,A0075988
2854811,A0075994
2854812,A0075995
2854814,A0075997
2854825,XP005346
2854935,WB030289
2854953,WB030293
2854960,VM006367
2855009,A0076051
2855012,XH006534
2855028,A0076052
2855097,IW016890
2855112,FP018458
2855134,A0076085
2855249,A0076113
2855335,YZ022965
2855354,A0076130
2855379,WZ085934
2855380,WZ085935
2855381,WZ085936
2855382,WZ085937
2855383,WZ085938
2855384,WZ085939
2855385,WZ085940
2855386,WZ085941
2855387,WZ085942
2855388,WZ085943
2855389,WZ085944
2855390,WZ085945
2855391,WZ085946
2855392,WZ085947
2855393,WZ085948
2855394,WZ085949
2855411,YY005073
2855435,WZ085950
2855436,WZ085951
2855437,WZ085952
2855438,WZ085953
2855439,WZ085954
2855440,WZ085955
2855441,WZ085956
2855442,WZ085957
2855443,WZ085958
2855444,WZ085959
2855445,WZ085960
2855446,WZ085961
2855447,WZ085962
2855448,WZ085963
2855449,WZ085964
2855450,WZ085965
2855451,WZ085966
2855452,WZ085967
2855453,WZ085968
2855470,BJ008413
2855500,WZ085971
2855508,WZ085979
2855509,WZ085980
2855510,WZ085981
2855511,WZ085982
2855512,WZ085983
2855513,WZ085984
2855514,WZ085985
2855515,WZ085986
2855516,WZ085987
2855517,WZ085988
2855518,WZ085989
2855583,OU006362
2855584,OU006363
2855585,OU006364
2855598,WZ085990
2855599,WZ085991
2855600,WZ085992
2855604,WZ085996
2855648,GM015640
2855890,RV008162
2855900,FN015858
2855919,IY015818
2856058,XA007090
2856060,XA007092
2856061,XA007093
2856062,XA007094
2856063,XA007095
2856065,XA007097
2856151,IU015714
2856264,ID019340
2856273,ID019344
2856274,ID019345
2856711,YZ022976
2856712,YZ022977
2856723,YC012067
2856751,DU013927
2856756,SD015362
2856791,AI010058
2856804,VX007003
2857031,A0076590
2857085,FP018487
2857134,RX008916
2857141,BZ006880
2857147,VX007011
2857149,VX007013
2857224,TU034680
2857277,A0076656
2857278,A0076657
2857336,AI010079
2857348,A0076678
2857349,A0076679
2857637,WA011411
2857638,WA011412
2857639,WA011413
2857702,A0076780
2857757,DV017752
2857781,HX019471
2857784,A0076789
2857798,WA011415
2857888,BY006809
2857890,BY006811
2857934,MC017028
2858085,RV008201
2858246,SD015368
2858293,XR005439
2858354,A0076964
2858435,GE017036
2858480,A0077000
2858482,A0077001
2858483,A0077002
2858495,OU006392
2858519,ID019371
2858532,XM004793
2858542,YZ022996
2858543,YZ022997
2858574,YZ023003
2858627,BI005145
2858656,XV005219
2858657,XV005220
2858814,ZZ001699
2858833,BW007907
2858853,XI005946
2858874,VX007029
2858875,VX007030
2858876,VM006397
2858977,TW011923
2858980,TW011926
2858981,TW011927
2859010,RY011809
2859017,XO007021
2859117,TU034701
2859171,XO007036
2859200,A0077236
2859272,AH007849
2859305,XW003554
2859306,XW003555
2859497,SD015376
2859529,A0077348
2859646,BI005160
2859760,VM006415
2859761,VM006416
2859836,A0077418
2859884,DP005617
2859886,DP005619
2859887,DP005620
2859888,DP005621
2859889,DP005622
2860044,A0077463
2860092,PZ028597
2860107,XA007178
2860184,WB030323
2860256,A0077492
2860507,OU006421
2860520,A0077570
2860540,A0077576
2860589,ID019400
2860590,ID019401
2860591,ID019402
2860814,BU006815
2861017,RT011658
2861112,TM023832
2861156,A0077760
2861281,A0077793
2861406,ZZ001703
2861445,AD010034
2861513,BV007593
2861588,AX006049
2861599,XP005378
2861620,RV008224
2861621,RV008225
2861671,RX008924
2861725,RU008645
2861726,RU008646
2861761,YZ023052
2861879,A0077954
2861951,XH006600
2861960,A0077986
2862023,A0077999
2862024,A0078000
2862025,A0078001
2862149,EF017770
2862223,WP009641
2862248,A0078066
2862249,A0078067
2862250,A0078068
2862251,A0078069
2862252,A0078070
2862253,A0078071
