item_id,manage_number
100000,TO010309
100000,TU002994
100000,TU003865
100000,TU005659
100000,TU011497
100000,TU011904
100000,TU011986
100000,TU011988
100000,VU005124
100000,VV004631
100000,WB006222
100000,WB006316
100000,WB008646
100000,WB008981
100000,WK000320
100000,FR000597
100000,GS002710
100000,HD003830
100000,HT002342
100000,MO005374
100000,A0021484
100000,A0021485
100000,A0027093
100000,A0033997
100000,A0034346
100000,A0044172
100000,A0050678
100000,A0050679
100000,A0052974
100000,A0053063
100000,A0053404
100000,A0053405
100000,A0056836
100000,A0057505
100000,A0058210
100000,A0070251
100000,A0083975
100000,A0083976
100000,A0084327
100000,A0084328
100000,A0086935
100000,A0089644
100000,A0089712
100000,A0090179
100000,A0096808
100000,A0097424
100000,A0099174
100000,A0099176
100000,A0101059
100000,A0101772
100000,A0104067
100000,A0105951
100000,A0107087
100000,A0108742
100000,A0111184
100000,A0112140
100000,A0113028
100000,A0113371
100000,A0113372
100000,A0119803
100000,AC004174
100000,AC006102
100000,AC006759
100000,AD006883
100000,AG007754
100000,AG007756
100000,AG008402
100000,AI010096
100000,AW000571
100000,AW000572
100000,AW000573
100000,AX002647
100000,AX004304
100000,AX004489
100000,AX004847
100000,BI004585
100000,BI005212
100000,BI005392
100000,BU006866
100000,BY005865
100000,BZ001402
100000,BZ004383
100000,BZ004893
100000,BZ006726
100000,CB006899
100000,CB006916
100000,CB006921
100000,CB006942
100000,CB006972
100000,CB007420
100000,CB007730
100000,CB008008
100000,CB008099
100000,CB008178
100000,CB008317
100000,CB008581
100000,CB008592
100000,CC009547
100000,CR008402
100000,CR009018
100000,CR014677
100000,CS006219
100000,CS011037
100000,DA008932
100000,DA010020
100000,DB006574
100000,DB006586
100000,DB007697
100000,DB007757
100000,DB010048
100000,DD006396
100000,DD006478
100000,DD006701
100000,DD007569
100000,DD007822
100000,DD010259
100000,DD010636
100000,DD014726
100000,DD014727
100000,DE005022
100000,DE005263
100000,DE005421
100000,DE005422
100000,DE005965
100000,DE006741
100000,DE006742
100000,DE006814
100000,DE008373
100000,DE013420
